agg_level_pseo,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_grads_emp,y1_grads_emp_instate,y5_grads_emp,y5_grads_emp_instate,y10_grads_emp,y10_grads_emp_instate,y1_grads_nme,y5_grads_nme,y10_grads_nme,status_y1_grads_emp,status_y1_grads_emp_instate,status_y5_grads_emp,status_y5_grads_emp_instate,status_y10_grads_emp,status_y10_grads_emp_instate,status_y1_grads_nme,status_y5_grads_nme,status_y10_grads_nme,industry_name,state_name
28,S,48,03,2,11,0000,5,N,00,A,00,17222.0,14583.0,14413.0,11877.0,9018.0,7515.0,10952.0,5180.0,3454.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,48,04,2,11,0000,5,N,00,A,00,220.0,66.0,189.0,58.0,75.0,29.0,14.0,11.0,4.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,48,05,2,11,0000,3,N,00,A,00,36238.0,29303.0,18277.0,14232.0,13115.0,9671.0,11096.0,3787.0,3063.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,48,07,2,11,0000,5,N,00,A,00,23076.0,12939.0,14398.0,6811.0,7527.0,3617.0,6481.0,3018.0,1923.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,48,17,2,11,0000,5,N,00,A,00,1689.0,567.0,1103.0,385.0,636.0,220.0,420.0,278.0,209.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,48,01,2,13,0000,5,N,00,A,00,507.0,388.0,851.0,515.0,588.0,438.0,319.0,250.0,246.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,48,02,2,13,0000,5,N,00,A,00,272.0,180.0,149.0,62.0,170.0,56.0,160.0,66.0,34.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,48,03,2,13,0000,5,N,00,A,00,17290.0,14439.0,18219.0,16184.0,10484.0,9107.0,21903.0,6287.0,3148.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,48,05,2,13,0000,3,N,00,A,00,2128.0,1999.0,52.0,11.0,0.0,,243.0,5.0,,1,1,1,1,5,5,1,1,5,All NAICS Sectors,National (50 States + DC)
28,S,48,07,2,13,0000,5,N,00,A,00,119888.0,111830.0,82837.0,76313.0,47119.0,43406.0,13447.0,13959.0,12022.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,48,17,2,13,0000,5,N,00,A,00,9509.0,7520.0,6436.0,4869.0,3314.0,2371.0,1741.0,1593.0,1407.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,49,01,2,11,0000,5,N,00,A,00,2062.0,1675.0,542.0,402.0,0.0,,1097.0,192.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
28,S,49,02,2,11,0000,5,N,00,A,00,1393.0,1001.0,545.0,336.0,0.0,,669.0,187.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
28,S,49,03,2,11,0000,5,N,00,A,00,1752.0,1649.0,735.0,602.0,0.0,,847.0,184.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
28,S,49,05,2,11,0000,3,N,00,A,00,6525.0,5465.0,2392.0,1903.0,803.0,613.0,1584.0,498.0,208.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,49,07,2,11,0000,5,N,00,A,00,2155.0,1361.0,675.0,344.0,0.0,,360.0,133.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
28,S,49,17,2,11,0000,5,N,00,A,00,194.0,43.0,118.0,20.0,0.0,,27.0,20.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
28,S,49,02,2,13,0000,5,N,00,A,00,122.0,29.0,0.0,,0.0,,214.0,,,1,1,5,5,-1,-1,1,5,-1,All NAICS Sectors,National (50 States + DC)
28,S,49,03,2,13,0000,5,N,00,A,00,704.0,503.0,483.0,415.0,0.0,,1079.0,262.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
28,S,49,05,2,13,0000,3,N,00,A,00,10865.0,9552.0,4944.0,4108.0,1848.0,1519.0,3122.0,2267.0,1239.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,49,07,2,13,0000,5,N,00,A,00,4374.0,3754.0,1816.0,1532.0,0.0,,555.0,414.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
28,S,49,17,2,13,0000,5,N,00,A,00,435.0,263.0,95.0,83.0,0.0,,45.0,37.0,,1,1,1,1,-1,-1,1,1,-1,All NAICS Sectors,National (50 States + DC)
28,S,51,01,2,11,0000,5,N,00,A,00,1611.0,1014.0,1224.0,674.0,226.0,46.0,1177.0,439.0,31.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,51,02,2,11,0000,5,N,00,A,00,83.0,34.0,194.0,93.0,140.0,42.0,106.0,65.0,14.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,51,03,2,11,0000,5,N,00,A,00,6630.0,5379.0,4901.0,3652.0,1937.0,1231.0,5652.0,1534.0,494.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,51,05,2,11,0000,3,N,00,A,00,23512.0,16188.0,13294.0,8178.0,9757.0,5573.0,6597.0,2586.0,2004.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,51,07,2,11,0000,5,N,00,A,00,7794.0,4727.0,4930.0,2723.0,2775.0,1303.0,2218.0,1156.0,623.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,51,17,2,11,0000,5,N,00,A,00,660.0,229.0,416.0,107.0,130.0,42.0,153.0,77.0,42.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,51,01,2,13,0000,5,N,00,A,00,370.0,187.0,205.0,105.0,82.0,13.0,351.0,107.0,13.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,51,02,2,13,0000,5,N,00,A,00,739.0,447.0,661.0,388.0,664.0,301.0,329.0,283.0,310.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,51,03,2,13,0000,5,N,00,A,00,1580.0,861.0,1429.0,914.0,1199.0,787.0,1321.0,766.0,591.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,51,05,2,13,0000,3,N,00,A,00,16618.0,11034.0,11492.0,7288.0,8390.0,5166.0,8976.0,3613.0,2658.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,51,07,2,13,0000,5,N,00,A,00,69180.0,53450.0,46475.0,34416.0,24583.0,18366.0,12166.0,10434.0,7629.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,51,17,2,13,0000,5,N,00,A,00,7762.0,3318.0,4270.0,1838.0,1398.0,757.0,1797.0,1059.0,430.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,54,02,2,11,0000,5,N,00,A,00,352.0,224.0,356.0,187.0,146.0,72.0,252.0,116.0,41.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,54,03,2,11,0000,5,N,00,A,00,1370.0,694.0,774.0,401.0,384.0,179.0,646.0,217.0,84.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,54,05,2,11,0000,3,N,00,A,00,1554.0,718.0,1063.0,401.0,931.0,302.0,580.0,217.0,176.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,54,07,2,11,0000,5,N,00,A,00,724.0,327.0,542.0,203.0,436.0,150.0,396.0,169.0,118.0,1,1,1,1,1,1,1,1,1,All NAICS Sectors,National (50 States + DC)
28,S,54,17,2,11,0000,5,N,00,A,00,94.0,17.0,103.0,10.0,0.0,,12.0,5.0,,1,1,1,1,5,5,1,1,5,All NAICS Sectors,National (50 States + DC)
28,S,54,02,2,13,0000,5,N,00,A,00,141.0,46.0,188.0,65.0,0.0,,121.0,41.0,,1,1,1,1,5,5,1,1,5,All NAICS Sectors,National (50 States + DC)
